window_id,packet_rate,byte_rate,unique_dst_ips,unique_dst_ports,syn_ack_ratio,avg_pkt_size,dst_port_entropy,failed_conn_rate,src_ip_flag,attack_type,label_attack_now,attack_fraction
217,17.186158233240004,23753.011109528292,1,1,0.0025974025974025974,492.0286366808,-1.4428232973175175e-12,0.0,,ddos,1,1.0
218,16.796282023182002,23289.540825834174,1,1,0.0048543689320388345,849.610007206,-1.4428232973175175e-12,0.0,,ddos,1,1.0
219,38.678626054854,52655.7138001412,1,1,0.004784688995215311,850.808992116,-1.4428232973175175e-12,0.0,,ddos,1,1.0
220,26.262514820674,36162.251393242484,1,1,0.0048543689320388345,854.822392118,-1.4428232973175175e-12,0.0,,ddos,1,1.0
221,4592.64985952266,217259.06657012718,77,77,0.0916030534351145,535.4992215314161,2.829680866157892,0.0,,none,0,0.396
222,15.278468511405999,20695.772471473025,451,451,0.16483516483516483,689.8958822441899,8.769784284011429,0.0,,none,0,0.0
223,6.048181488626,7071.535155880514,462,462,0.0775,597.93985317735,8.813784283995561,0.0,,none,0,0.0
224,17.900836205404,20025.42340185801,465,465,0.2004950495049505,638.021246452986,8.825784283991233,0.0,,none,0,0.0
225,14543.342593518875,326913.21216441947,415,415,0.215,532.897504973412,8.386786135975147,0.0,,none,0,0.07
226,1.473526974284,205.818765457946,1,1,0.001996007984031936,155.19343916319997,-1.4428232973175175e-12,0.0,,ddos,1,1.0
227,2229.618645251904,25660.71416015265,1,1,0.002004008016032064,142.8106292258,-1.4428232973175175e-12,0.0,,ddos,1,1.0
228,5.838585203459999,7275.348380377324,1,1,0.002173913043478261,372.21639624359995,-1.4428232973175175e-12,0.0,,ddos,1,1.0
229,41.732348833648004,60734.27646090339,1,1,0.004032258064516129,1174.6865037422,-1.4428232973175175e-12,0.0,,ddos,1,1.0
230,25.57211864108,37268.9741205356,1,1,0.003937007874015748,1165.7632578456,-1.4428232973175175e-12,0.0,,ddos,1,1.0
231,9.715296960785999,14242.745636852202,1,1,0.004219409282700422,1195.3430223372,-1.4428232973175175e-12,0.0,,ddos,1,1.0
232,25.689398766714003,37562.470958714395,1,1,0.004016064257028112,1164.7858099824002,-1.4428232973175175e-12,0.0,,ddos,1,1.0
233,37.03766779213,52824.62585659946,1,1,0.004,1039.7998806736002,-1.4428232973175175e-12,0.0,,ddos,1,1.0
234,42.345669434582,58146.97178965861,1,1,0.005076142131979695,874.291867532,-1.4428232973175175e-12,0.0,,ddos,1,1.0
235,38.10356804137,51245.74753018024,1,1,0.005154639175257732,898.744215934,-1.4428232973175175e-12,0.0,,ddos,1,1.0
236,37.907391307172,46419.74147853622,1,1,0.0045871559633027525,831.6040659299999,-1.4428232973175175e-12,0.0,,ddos,1,1.0
237,46.85330096374,66280.26070129221,1,1,0.0044444444444444444,786.5650691239999,-1.4428232973175175e-12,0.0,,ddos,1,1.0
238,21192.895366195145,993755.2194512392,10,10,0.05555555555555555,123.65214988365999,0.7674329521149577,0.0,,none,0,0.036
239,10600.490175927886,435304.8746537851,125,125,0.25268817204301075,255.29185839734396,3.8136314101855415,0.0,,none,0,0.0
240,20.594029091343998,28529.128922025306,478,478,0.17073170731707318,676.2908987840399,8.877784283972478,0.0,,none,0,0.0
241,16.130170514644,17036.605934845647,479,479,0.11302211302211303,568.184593500332,8.881784283971037,0.0,,none,0,0.0
242,16.532538710938,19738.558465788097,474,474,0.09536082474226804,627.208944223444,8.861784283978249,0.0,,none,0,0.0
243,40581.38618226972,833383.009610204,250,250,0.11737089201877934,348.104760090232,5.319553864637639,0.0,,none,0,0.444
244,0.8217992939579999,144.1195269258,1,1,0.001996007984031936,98.82089890319997,-1.4428232973175175e-12,0.0,,ddos,1,1.0
245,1.7686068473999998,117.05790236588402,1,1,0.001996007984031936,64.71895461239998,-1.4428232973175175e-12,0.0,,ddos,1,1.0
246,587.956222096522,173858.9879207196,1,1,0.002881844380403458,820.6823383120001,-1.4428232973175175e-12,0.0,,ddos,1,1.0
247,59.374259862745994,85077.2367185912,1,1,0.003787878787878788,1150.9423291703997,-1.4428232973175175e-12,0.0,,ddos,1,1.0
248,48.323148896473995,69510.4220831366,1,1,0.004032258064516129,1182.2763299417998,-1.4428232973175175e-12,0.0,,ddos,1,1.0
249,23.941214641556,34344.551052795796,1,1,0.003703703703703704,1140.9309928786001,-1.4428232973175175e-12,0.0,,ddos,1,1.0
250,23.68864576472,34167.9198840376,1,1,0.003663003663003663,1144.6470896533997,-1.4428232973175175e-12,0.0,,ddos,1,1.0
251,71.083950092468,97279.41514780573,1,1,0.004166666666666667,829.089570999,-1.4428232973175175e-12,0.0,,ddos,1,1.0
252,64.202513256694,88460.43725427831,1,1,0.004672897196261682,850.6680881359999,-1.4428232973175175e-12,0.0,,ddos,1,1.0
253,44.32831844275601,63042.71125605156,1,1,0.004608294930875576,832.834284974,-1.4428232973175175e-12,0.0,,ddos,1,1.0
254,25.42936345281,34337.429437217055,1,1,0.004761904761904762,835.330426264,-1.4428232973175175e-12,0.0,,ddos,1,1.0
255,35.403967489977994,45993.8755595756,1,1,0.0047169811320754715,838.5773191100001,-1.4428232973175175e-12,0.0,,ddos,1,1.0
256,29529.9942392865,1385134.5718221231,212,212,0.1925133689839572,497.312270621448,5.313373522741788,0.002,,none,0,0.166
257,31.502753083808003,42882.18590173403,477,477,0.22788203753351208,681.96479379241,8.873784283973922,0.0,,none,0,0.0
258,22.508508258065998,31624.506569286474,469,469,0.1184573002754821,613.8620515684619,8.841784283985461,0.0,,none,0,0.0
259,2744.124026353484,168613.53686107096,460,460,0.12222222222222222,592.54648890227,8.80427450899412,0.0,,none,0,0.0
260,13637.760188755195,563725.0559117327,13,13,0.038461538461538464,149.00981227123998,1.6869422649231083,0.0,,none,0,0.0
261,36974.8154072378,839296.4795722004,76,76,0.04155844155844156,42.6553528706,2.4276140094781824,0.0,,ddos,1,0.61
262,2.7795393724859996,16.677236235804,1,1,0.001996007984031936,7.3386000000000005,-1.4428232973175175e-12,0.0,,ddos,1,1.0
263,124.52420277575398,6967.089760103677,1,1,0.0022371364653243847,292.4053438508,-1.4428232973175175e-12,0.0,,ddos,1,1.0
264,644.3169872753219,158825.91344614138,1,1,0.0037735849056603774,1156.7824508130002,-1.4428232973175175e-12,0.0,,ddos,1,1.0
265,19.982414733678002,28883.135417123398,1,1,0.003968253968253968,1166.6842730436,-1.4428232973175175e-12,0.0,,ddos,1,1.0
266,18.38894244458,25539.5080046134,1,1,0.004098360655737705,1164.9867721638,-1.4428232973175175e-12,0.0,,ddos,1,1.0
267,1025.729513584412,43611.069319334805,1,1,0.00392156862745098,1150.1329134518,-1.4428232973175175e-12,0.0,,ddos,1,1.0
268,24.313669360696,34670.09033864715,1,1,0.004273504273504274,1037.1740121788,-1.4428232973175175e-12,0.0,,ddos,1,1.0
269,47.528371843205996,66633.1083798044,1,1,0.004608294930875576,832.9208936999999,-1.4428232973175175e-12,0.0,,ddos,1,1.0
270,34.750762938583996,41759.497905804245,1,1,0.004672897196261682,836.3028976799999,-1.4428232973175175e-12,0.0,,ddos,1,1.0
271,26.304919881834,33925.45040266838,1,1,0.004629629629629629,824.2916381539999,-1.4428232973175175e-12,0.0,,ddos,1,1.0
272,15.421706664572,22114.836291100284,1,1,0.004424778761061947,812.86406195,-1.4428232973175175e-12,0.0,,ddos,1,1.0
273,21.286713188228,29390.40515088454,1,1,0.0045871559633027525,820.4308500660001,-1.4428232973175175e-12,0.0,,ddos,1,1.0
274,17595.061688978392,666050.4162644766,23,23,0.028846153846153848,357.96866407284,1.3877573969423778,0.0,,none,0,0.322
275,10100.464000374095,646976.2099685194,8,8,0.225,98.80814356167998,1.4393332373552927,0.0,,none,0,0.0
276,2213.16955870695,270221.5038174973,417,417,0.16129032258064516,571.806719515502,8.117784284060482,0.0,,none,0,0.0
277,18.462847709557998,24724.272586509047,471,471,0.12894736842105264,619.134396804092,8.849784283982578,0.0,,none,0,0.0
278,18.061822762364,22398.11973690343,449,449,0.06199460916442048,618.34018224375,8.761784284014315,0.0,,none,0,0.0
279,19305.300497579934,387059.63056860736,292,292,0.09669811320754718,285.524937087044,6.473010198244193,0.0,,none,0,0.284
280,163.36262025595803,106257.09760740104,1,1,0.001996007984031936,8.709800000000003,-1.4428232973175175e-12,0.0,,ddos,1,1.0
281,3.8726272672259996,699.6582284477581,1,1,0.0020833333333333333,137.2461377036,-1.4428232973175175e-12,0.0,,ddos,1,1.0
282,16.958175765886,25082.3498465908,1,1,0.004081632653061225,1180.7713416996003,-1.4428232973175175e-12,0.0,,ddos,1,1.0
283,17.128887990322,23874.591941260598,1,1,0.0037735849056603774,1153.2301353126002,-1.4428232973175175e-12,0.0,,ddos,1,1.0
284,24.456006752196,35320.8670967002,1,1,0.004545454545454545,1196.880466359,-1.4428232973175175e-12,0.0,,ddos,1,1.0
285,41.031387190846,58837.4926223618,1,1,0.004098360655737705,1185.4531702452,-1.4428232973175175e-12,0.0,,ddos,1,1.0
286,3634.6800054169976,493687.9977771855,1,1,0.0044444444444444444,1043.29649751,-1.4428232973175175e-12,0.0,,ddos,1,1.0
287,22.466673498250003,29413.348526079244,1,1,0.004901960784313725,867.3911195320001,-1.4428232973175175e-12,0.0,,ddos,1,1.0
288,317.45702924870596,177421.1606460184,1,1,0.004975124378109453,887.3638560286,-1.4428232973175175e-12,0.0,,ddos,1,1.0
289,26.341284318282,33885.09422026057,1,1,0.005,882.545480222,-1.4428232973175175e-12,0.0,,ddos,1,1.0
290,45.202535368762,57400.93623622221,1,1,0.0047169811320754715,850.15123814,-1.4428232973175175e-12,0.0,,ddos,1,1.0
291,196.85710885647,74664.25561968228,1,1,0.004807692307692308,858.255166712,-1.4428232973175175e-12,0.0,,ddos,1,1.0
292,31448.135689767787,902749.198290016,270,270,0.11392405063291139,511.15915486493,6.3137621730069835,0.0,,none,0,0.244
293,12.87586265113,16710.43979619526,453,453,0.08072916666666667,563.660094692292,8.777784284008547,0.0,,none,0,0.0
294,25.795523328860003,30664.465330885418,477,477,0.11538461538461539,572.1445981954399,8.873784283973922,0.0,,none,0,0.0
295,10.544566612124001,9979.553755035504,481,481,0.19487179487179487,614.621142759214,8.889784283968151,0.0,,none,0,0.0
296,16757.137796123927,236326.32606697932,319,319,0.095,314.07543694691003,7.005178873390923,0.0,,none,0,0.194
297,4.739241227172,28.435447362912004,1,1,0.001996007984031936,7.367400000000001,-1.4428232973175175e-12,0.0,,ddos,1,1.0
298,5.469073236490001,32.814439421166,1,1,0.001996007984031936,7.351400000000002,-1.4428232973175175e-12,0.0,,ddos,1,1.0
299,139.95420028969397,70123.45359238244,1,1,0.0037174721189591076,1110.050173727,-1.4428232973175175e-12,0.0,,ddos,1,1.0
300,55.493513107566,79977.63140649439,1,1,0.004201680672268907,1181.8633725299999,-1.4428232973175175e-12,0.0,,ddos,1,1.0
301,24.489020346314003,35872.578612666606,1,1,0.004032258064516129,1182.1604280381998,-1.4428232973175175e-12,0.0,,ddos,1,1.0
302,81.74003529700599,24059.8123858584,1,1,0.004098360655737705,1156.8628850886,-1.4428232973175175e-12,0.0,,ddos,1,1.0
303,31.750500922888,43897.63676322395,1,1,0.004329004329004329,1127.5046834050002,-1.4428232973175175e-12,0.0,,ddos,1,1.0
304,48.09860614559,69589.11744418638,1,1,0.004975124378109453,882.54792783,-1.4428232973175175e-12,0.0,,ddos,1,1.0
305,49.563984311367996,70527.90518620607,1,1,0.004807692307692308,851.585508782,-1.4428232973175175e-12,0.0,,ddos,1,1.0
306,39.309721113352,57720.739633066965,1,1,0.004901960784313725,878.270707986,-1.4428232973175175e-12,0.0,,ddos,1,1.0
307,269.2765139277441,113115.60634832253,1,1,0.004878048780487805,867.8114659299999,-1.4428232973175175e-12,0.0,,ddos,1,1.0
308,30.774314470502002,40875.0706202224,1,1,0.004672897196261682,824.0051369920001,-1.4428232973175175e-12,0.0,,ddos,1,1.0
309,21023.3950888074,620318.4420849679,31,31,0.007142857142857143,397.66210478142,1.5650944741759578,0.0,,none,0,0.406
310,13760.168219276626,866013.5004001842,7,7,0.03333333333333333,95.519493957256,1.2018376827453514,0.0,,none,0,0.0
311,4061.9409075572785,215011.0978564088,160,160,0.18831168831168832,272.092140178274,4.110914914205475,0.0,,none,0,0.0
312,11.314504367616,13728.90627841313,458,458,0.13984168865435356,624.576643202018,8.797784284001331,0.0,,none,0,0.0
313,15.225169750484,17111.112135621705,460,460,0.2544987146529563,598.5726864994981,8.805784283998447,0.0,,none,0,0.0
314,13.366633035168,15514.96706334639,472,472,0.095,524.433151146176,8.853784283981135,0.0,,none,0,0.0
315,30622.854281508444,568599.4845980833,289,289,0.2047930283224401,255.540378643226,6.18923455400869,0.0,,none,0,0.328
316,6.514588544888001,39.08753126753199,1,1,0.001996007984031936,7.341600000000001,-1.4428232973175175e-12,0.0,,ddos,1,1.0
317,76.745495845,45267.02915881674,1,1,0.001996007984031936,8.717400000000001,-1.4428232973175175e-12,0.0,,ddos,1,1.0
318,51.723278954912,73108.58972420884,1,1,0.0038461538461538464,1065.8939054749999,-1.4428232973175175e-12,0.0,,ddos,1,1.0
319,57.303940600876004,67084.2503723258,1,1,0.0038022813688212928,1147.3850707898,-1.4428232973175175e-12,0.0,,ddos,1,1.0
320,61.160663837521994,88173.9470109158,1,1,0.003484320557491289,1135.2760153978002,-1.4428232973175175e-12,0.0,,ddos,1,1.0
321,1381.674709718176,78532.8604975066,1,1,0.003875968992248062,1171.8888700861999,-1.4428232973175175e-12,0.0,,ddos,1,1.0
322,79.87867998995401,91169.8975798879,1,1,0.00392156862745098,1154.486789945,-1.4428232973175175e-12,0.0,,ddos,1,1.0
323,479.59040254161994,312055.02547968255,1,1,0.004975124378109453,888.4453611560001,-1.4428232973175175e-12,0.0,,ddos,1,1.0
324,93.831913780738,91926.37921236316,1,1,0.0045871559633027525,819.3763667205999,-1.4428232973175175e-12,0.0,,ddos,1,1.0
325,71.121405741296,93981.8159314092,1,1,0.004273504273504274,772.632846074,-1.4428232973175175e-12,0.0,,ddos,1,1.0
326,72.739058303712,99251.40403692148,1,1,0.004651162790697674,842.978782586,-1.4428232973175175e-12,0.0,,ddos,1,1.0
327,128.76493642652397,89802.74947582046,1,1,0.0045662100456621,821.071950838,-1.4428232973175175e-12,0.0,,ddos,1,1.0
328,8091.4561353818435,176979.22431215076,14,14,0.06565656565656566,664.2667034445999,1.178413516352781,0.0,,ddos,1,0.776
329,6934.426138925614,356434.41493546136,176,176,0.18181818181818182,326.77567980609405,4.732938150708394,0.0,,none,0,0.0
330,25.695173057484002,32057.261961906323,461,461,0.2125,577.199810229836,8.809784283997004,0.0,,none,0,0.0
331,39.507894092114,53006.01146029147,481,481,0.2,710.971400481526,8.889784283968151,0.0,,none,0,0.0
332,29.67818608002,39531.01384692472,473,473,0.2664835164835165,671.2815341056441,8.85778428397969,0.0,,none,0,0.0
333,65570.1664120815,1206072.6010161825,173,173,0.06153846153846154,81.77884427019,3.9010508299034505,0.0,,ddos,1,0.578
334,241.92982281779007,37697.79687773977,1,1,0.002008032128514056,16.7303555566,-1.4428232973175175e-12,0.0,,ddos,1,1.0
335,190.194431144186,68456.25219580806,1,1,0.0020408163265306124,114.35703724439999,-1.4428232973175175e-12,0.0,,ddos,1,1.0
336,18.134612874564,26103.5918326078,1,1,0.003861003861003861,1153.3610813316,-1.4428232973175175e-12,0.0,,ddos,1,1.0
337,225.54995167648204,57115.406026137,1,1,0.0037593984962406013,1153.1203985666,-1.4428232973175175e-12,0.0,,ddos,1,1.0
338,11.391732175384,16497.9257046712,1,1,0.00423728813559322,1188.8255110374,-1.4428232973175175e-12,0.0,,ddos,1,1.0
339,8.291796245843999,11967.0977247768,1,1,0.004048582995951417,1192.3674207227998,-1.4428232973175175e-12,0.0,,ddos,1,1.0
340,347.6521101098581,33680.66688674569,1,1,0.0043859649122807015,1054.3327874458,-1.4428232973175175e-12,0.0,,ddos,1,1.0
341,17.258382981272,23354.961299806335,1,1,0.004651162790697674,833.597916738,-1.4428232973175175e-12,0.0,,ddos,1,1.0
342,76.299962788542,38671.985766822036,1,1,0.004545454545454545,802.430753238,-1.4428232973175175e-12,0.0,,ddos,1,1.0
343,13.702831723102001,18273.979919169677,1,1,0.004545454545454545,812.367262766,-1.4428232973175175e-12,0.0,,ddos,1,1.0
344,15.801598962894,14109.989598342423,1,1,0.0047169811320754715,846.5956460919999,-1.4428232973175175e-12,0.0,,ddos,1,1.0
345,22.128289976201998,27699.174858527913,1,1,0.004694835680751174,834.76455085,-1.4428232973175175e-12,0.0,,ddos,1,1.0
346,26478.64723937195,1084038.3931589767,72,72,0.1732283464566929,275.4805644059,2.3443793124476153,0.0,,none,0,0.228
347,10575.873339237645,612627.5979872007,6,6,0.015384615384615385,102.42225851278002,1.3535148893538802,0.0,,none,0,0.0
348,31245.241019520385,622838.8253361168,5,5,0.047619047619047616,172.713603873882,1.606098121083826,0.0,,none,0,0.0
349,45225.007569830384,516310.65336711454,4,4,0.15625,167.13899154798,1.3448338784071363,0.0,,none,0,0.0
350,15733.618936253932,599213.2367805719,9,9,0.22727272727272727,123.29281769542,1.2559883711966453,0.0,,none,0,0.0
351,194.929285915362,23251.674044543543,226,226,0.06329113924050633,433.93075692992403,4.897703322166134,0.0,,none,0,0.0
352,11.197890721868,13983.763678501342,463,463,0.13387978142076504,644.64858790473,8.817784283994119,0.0,,none,0,0.0
353,6.0338123215640005,7154.984088705169,460,460,0.06036745406824147,612.424433025096,8.805784283998447,0.0,,none,0,0.0
354,8.338146365710001,9820.288621418247,458,458,0.17661691542288557,593.4610665471479,8.797784284001331,0.0,,none,0,0.0
355,89601.15334114137,1694612.8991946676,333,333,0.15443037974683543,246.762250781208,7.024067707666386,0.0,,none,0,0.226
356,30.466688185412,30399.998259744036,1,1,0.002688172043010753,395.38909526,-1.4428232973175175e-12,0.0,,ddos,1,1.0
357,239.35790625847397,19811.984858368036,1,1,0.001996007984031936,8.705,-1.4428232973175175e-12,0.0,,ddos,1,1.0
358,5.937674903734,851.4422680707358,1,1,0.002044989775051125,72.6056414236,-1.4428232973175175e-12,0.0,,ddos,1,1.0
359,30.125765558900007,43133.46660231201,1,1,0.004329004329004329,1188.4821422851999,-1.4428232973175175e-12,0.0,,ddos,1,1.0
360,48.688379321953995,70899.23057903381,1,1,0.003952569169960474,1168.9239942943998,-1.4428232973175175e-12,0.0,,ddos,1,1.0
361,37.07895222153601,54604.2230986892,1,1,0.004273504273504274,1177.83958324887,-1.4428232973175175e-12,0.0,,ddos,1,1.0
362,96.21046547759,94992.34063277818,1,1,0.0038022813688212928,705.3201040006,-1.4428232973175175e-12,0.0,,ddos,1,1.0
363,37.447660823196,48623.18915195382,1,1,0.004273504273504274,782.545138154,-1.4428232973175175e-12,0.0,,ddos,1,1.0
364,29.993433580642,40209.97681444462,1,1,0.004739336492890996,832.93097468,-1.4428232973175175e-12,0.0,,ddos,1,1.0
365,42.472206336238,59708.73860325012,1,1,0.004672897196261682,823.65097784,-1.4428232973175175e-12,0.0,,ddos,1,1.0
366,36.606789047566004,51495.84858642911,1,1,0.004878048780487805,850.2611532399999,-1.4428232973175175e-12,0.0,,ddos,1,1.0
367,46.826530379928,64678.454854337106,1,1,0.004608294930875576,825.765409576,-1.4428232973175175e-12,0.0,,ddos,1,1.0
368,17561.130689512993,345086.8224700712,36,36,0.02617801047120419,585.3426078525999,1.486814728444107,0.0,,ddos,1,0.644
369,6415.193861033032,411472.6205116135,8,8,0.4461538461538462,109.11126384238,1.588804542754547,0.0,,none,0,0.0
370,3365.780087543775,159938.61498857985,297,297,0.24642857142857144,377.753746489166,6.440557815924116,0.0,,none,0,0.0
371,17.039107372932,19386.05687772288,487,487,0.11688311688311688,586.395195989528,8.913784283959494,0.0,,none,0,0.0
372,45.871374547942,62373.13197821568,467,467,0.19121447028423771,526.710739602204,8.833784283988347,0.0,,none,0,0.0
373,13482.434143084567,323869.6322751615,438,438,0.14121037463976946,482.25842221664203,8.712274509025859,0.0,,none,0,0.0
374,61884.86298619253,765750.044066035,161,161,0.05389221556886228,9.555633333319998,3.2630983724233715,0.0,,ddos,1,0.678
375,142.293352646136,48026.17126895723,1,1,0.001996007984031936,8.0153,-1.4428232973175175e-12,0.0,,ddos,1,1.0
376,23.419734385616,29386.281782169768,1,1,0.002347417840375587,220.490463502,-1.4428232973175175e-12,0.0,,ddos,1,1.0
377,507.04314887206795,126200.39721051419,1,1,0.003968253968253968,736.9070131679999,-1.4428232973175175e-12,0.0,,ddos,1,1.0
378,34.224601141095995,47660.21888195577,1,1,0.003703703703703704,674.212664338,-1.4428232973175175e-12,0.0,,ddos,1,1.0
379,20.014585134052,27852.70929801976,1,1,0.0040650406504065045,763.455281788,-1.4428232973175175e-12,0.0,,ddos,1,1.0
380,43.057858307611994,55780.12562322736,1,1,0.00398406374501992,740.8529762240001,-1.4428232973175175e-12,0.0,,ddos,1,1.0
381,416.31947085516595,70626.51599606672,1,1,0.0043859649122807015,792.6637905279999,-1.4428232973175175e-12,0.0,,ddos,1,1.0
382,49.187812661712,72398.03481683631,1,1,0.004629629629629629,841.70156636,-1.4428232973175175e-12,0.0,,ddos,1,1.0
383,22.481858027226,29762.41979705408,1,1,0.0044444444444444444,802.877651648,-1.4428232973175175e-12,0.0,,ddos,1,1.0
384,27.981589769874002,34960.36323415902,1,1,0.004784688995215311,861.9532778199999,-1.4428232973175175e-12,0.0,,ddos,1,1.0
385,38.929673825494,55724.59281429431,1,1,0.004878048780487805,876.820581806,-1.4428232973175175e-12,0.0,,ddos,1,1.0
386,5455.962997426499,50735.76233740502,36,36,0.009345794392523364,761.1674571739401,0.8039334377413246,0.0,,ddos,1,0.85
387,17876.17462324056,1106068.6068025697,5,5,0.07692307692307693,81.39435886666,0.5777867823854278,0.0,,none,0,0.0
388,33782.53601676647,485674.2856281719,283,283,0.2900763358778626,420.26720680197997,6.538573075136798,0.004,,none,0,0.0
389,21.560442859544,24129.45011671455,487,487,0.14324324324324325,455.722300457392,8.913784283959494,0.0,,none,0,0.0
390,8.754147662736,8073.985525436443,465,465,0.2755102040816326,429.29565318427797,8.825784283991233,0.0,,none,0,0.0
391,22.27523777494,29176.168245699635,456,456,0.22343324250681199,476.310013506622,8.789784284004217,0.0,,none,0,0.0
392,20815.50527517261,558730.220693598,165,165,0.08722741433021806,514.203735353562,3.4628262605482965,0.0,,ddos,1,0.654
393,53.47265836790599,9037.376398845843,1,1,0.0021645021645021645,73.83381984465599,-1.4428232973175175e-12,0.0,,ddos,1,1.0
394,113.561650586988,157083.58967047776,1,1,0.004807692307692308,853.4255504960001,-1.4428232973175175e-12,0.0,,ddos,1,1.0
395,19376.978708422794,740643.4036266728,57,57,0.24528301886792453,142.59755854726,2.5000754685100826,0.0,,none,0,0.042
396,7246.771341604452,330846.2297274737,299,299,0.15845070422535212,265.746665275206,6.6597525803221505,0.0,,none,0,0.0
397,63278.41053170186,1065444.6105284737,106,106,0.16546762589928057,131.62386278678,3.300556421569664,0.0,,none,0,0.0
398,22742.49515189806,559406.8149390994,74,74,0.2079207920792079,105.971299480386,2.7367817582094616,0.0,,none,0,0.0
399,56331.93922619409,970449.9042892422,126,126,0.19895287958115182,135.22073663784,3.9303371083925667,0.0,,none,0,0.0
400,42933.44881216789,1222152.7706037052,127,127,0.2681564245810056,124.91054871607601,3.896220710277224,0.0,,none,0,0.0
401,3862.97180001102,491586.61030067434,5,5,0.02040816326530612,149.22482709039997,1.3743315666324667,0.0,,none,0,0.0
402,61316.796285438235,1910465.9014856804,91,91,0.22941176470588234,119.581328676572,3.1741884392870636,0.0,,none,0,0.0
403,32028.672785600527,761240.7921719295,82,82,0.1956521739130435,129.681118387184,3.108282903665656,0.0,,none,0,0.0
404,84205.46869836727,1516127.8382935887,131,131,0.14917127071823205,81.1290824602,3.8377865369184763,0.0,,none,0,0.0
405,10625.370487917344,369537.1896494364,8,8,0.35555555555555557,119.31390060861999,1.2362337484029404,0.0,,none,0,0.0
406,14702.54499266928,787168.2880626735,10,10,0.06521739130434782,127.29976012543999,1.4523131789733026,0.0,,none,0,0.0
407,61670.81617495602,1414868.519285224,129,129,0.2222222222222222,111.390237012,4.020051449285147,0.016,,none,0,0.0
408,121385.85666437991,1908784.271185502,202,202,0.19391634980988592,81.4847848312,5.388017095211865,0.0,,none,0,0.0
409,29562.17199098719,1127201.5692085696,64,64,0.33043478260869563,116.19482779054,2.8178878637640095,0.0,,none,0,0.0
410,27535.065524814585,1577925.8524899934,58,58,0.08333333333333333,111.82898610446,2.682443430873449,0.0,,none,0,0.0
411,40994.98134257977,931594.411641794,101,101,0.06626506024096386,119.05090155022,3.3243270463492753,0.0,,none,0,0.0
412,6994.325779370108,381395.3518744071,3,3,0.027777777777777776,120.95840361148,0.8280835106443815,0.0,,none,0,0.0
413,609.2386706680061,9277.168590040133,7,7,0.014184397163120567,231.33034718281402,1.1474815318699731,0.0,,none,0,0.0
414,75586.2469147614,814654.1497922245,192,192,0.1409090909090909,69.76021592646,4.4955286024306265,0.0,,none,0,0.0
415,42052.54230706483,729323.1869312618,97,97,0.1642512077294686,102.62980984572,3.1402580414752888,0.0,,none,0,0.0
416,20554.92673668406,764637.3094712425,18,18,0.297029702970297,108.25611824826399,1.696333787095422,0.0,,none,0,0.0
417,27279.423062844602,745345.6999357357,65,65,0.05555555555555555,133.9666435411,2.6214071665794902,0.0,,none,0,0.0
418,78110.22690621704,1226488.3369582135,137,137,0.20388349514563106,122.50626115569399,4.08844614277899,0.0,,none,0,0.0
419,79703.12032955262,2256448.0928643188,151,151,0.3118811881188119,81.57376312841198,4.296024626605428,0.0,,none,0,0.0
420,38467.0782520967,1029802.5476737431,68,68,0.13043478260869565,138.2187133088,2.6720082690462625,0.0,,none,0,0.0
421,36948.17944951732,1103143.2893445534,71,71,0.07142857142857142,118.01382452051999,3.0081972719480286,0.0,,none,0,0.0
422,55262.8893753044,1641123.3863703725,102,102,0.3333333333333333,95.4697505821,3.58267688016366,0.002,,none,0,0.0
423,10333.371211955855,664509.2429122142,4,4,0.16666666666666666,141.50525978392,0.9475947202141599,0.0,,none,0,0.0
424,25591.32486809302,839203.3636883543,49,49,0.21666666666666667,147.19611395394,2.1799679028083316,0.002,,none,0,0.0
425,27705.295805749505,665632.5166302525,46,46,0.13186813186813187,112.94826549038,2.0248899114154972,0.0,,none,0,0.0
426,13004.254094439932,599461.8564251459,7,7,0.03333333333333333,144.030617435284,1.4764669430404198,0.0,,none,0,0.0
427,71400.49308707188,1357053.1534421444,156,156,0.27488151658767773,95.29707290671799,4.286294610296824,0.0,,none,0,0.0
428,67279.64979221488,829572.2756560695,150,150,0.1724137931034483,113.161159810076,4.1843356211149825,0.0,,none,0,0.0
429,59869.637177915196,1305440.4993779238,73,73,0.23387096774193547,128.95940683565198,2.9520702786611146,0.0,,none,0,0.0
430,47895.414248095956,1236628.8518932902,97,97,0.21374045801526717,113.42658929301999,3.30448081713571,0.0,,none,0,0.0
431,11259.736053660014,932317.4931919276,13,13,0.16666666666666666,157.71876917554002,1.5190049165802892,0.0,,none,0,0.0
432,76176.49212730925,1986577.12840462,132,132,0.1262135922330097,97.050297360784,4.357340408613826,0.0,,none,0,0.0
433,42562.55998154655,707012.4907324624,106,106,0.1342281879194631,124.84765182163001,3.4185506936017873,0.0,,none,0,0.0
434,52298.99078697942,1224800.7109998057,99,99,0.22758620689655173,97.50303808992001,3.4218581642604904,0.004,,none,0,0.0
435,5347.0648621501405,225658.30020671475,6,6,0.13829787234042554,155.362957399322,1.642303338856038,0.0,,none,0,0.0
436,61808.176095975105,871263.1012269497,129,129,0.18867924528301888,114.56371176144,3.962554490168361,0.0,,none,0,0.0
437,19415.451588387714,913456.1270776376,52,52,0.06666666666666667,139.04191045989998,2.4463220293246977,0.0,,none,0,0.0
