window_id,packet_rate,byte_rate,unique_dst_ips,unique_dst_ports,syn_ack_ratio,avg_pkt_size,dst_port_entropy,failed_conn_rate,src_ip_flag,attack_type,label_attack_now,attack_fraction,packet_rate_ma3,packet_rate_std3,byte_rate_ma3,byte_rate_std3,unique_dst_ips_ma3,unique_dst_ips_std3,unique_dst_ports_ma3,unique_dst_ports_std3,syn_ack_ratio_ma3,syn_ack_ratio_std3,avg_pkt_size_ma3,avg_pkt_size_std3,dst_port_entropy_ma3,dst_port_entropy_std3,failed_conn_rate_ma3,failed_conn_rate_std3,portcount_slope3,entropy_slope3,packet_rate_ma6,packet_rate_std6,byte_rate_ma6,byte_rate_std6,unique_dst_ips_ma6,unique_dst_ips_std6,unique_dst_ports_ma6,unique_dst_ports_std6,syn_ack_ratio_ma6,syn_ack_ratio_std6,avg_pkt_size_ma6,avg_pkt_size_std6,dst_port_entropy_ma6,dst_port_entropy_std6,failed_conn_rate_ma6,failed_conn_rate_std6,portcount_slope6,entropy_slope6,packet_rate_ma12,packet_rate_std12,byte_rate_ma12,byte_rate_std12,unique_dst_ips_ma12,unique_dst_ips_std12,unique_dst_ports_ma12,unique_dst_ports_std12,syn_ack_ratio_ma12,syn_ack_ratio_std12,avg_pkt_size_ma12,avg_pkt_size_std12,dst_port_entropy_ma12,dst_port_entropy_std12,failed_conn_rate_ma12,failed_conn_rate_std12,portcount_slope12,entropy_slope12,y_forecast,windows_to_attack,intel_match,intel_confidence
124,38.284883882234006,54391.14015567838,1,1,0.0043668122270742,796.1544857659999,-1.4428232973175177e-12,0.0,,ddos,1,1.0,14788.715229885956,25578.87089022068,180534.36740295697,264720.56016070786,213.66666666666666,254.05773622020124,213.66666666666666,254.05773622020124,0.08785111905665838,0.09656976104782587,591.8311080066286,189.14935300137458,4.080749010658511,4.524167638367414,0.0,0.0,-486.0,-8.913784283960936,13723.292129878557,21336.78186479613,234482.78976308063,360249.8299790248,277.3333333333333,236.82623728520173,277.3333333333333,236.82623728520173,0.138061361997465,0.08746860093924766,453.023836062213,210.7865958894202,5.42659215573851,3.9815785989245938,0.0,0.0,-38.0,-2.1997546428566306,7920.773453641094,15926.4567353453,161662.60759708297,260555.12087057286,142.33333333333334,213.27248185162455,142.33333333333334,213.27248185162455,0.08176678503134267,0.08995258613595739,759.2608168096699,429.81196537651067,2.8966089647732525,3.815126041007553,0.0,0.0,0.0,0.0,1,1,0,0.0
125,69.493092245394,94272.6307560085,1,1,0.0042372881355932,766.4716746500001,-1.4428232973175177e-12,0.0,,ddos,1,1.0,14810.807418191136,25559.737247248115,211132.706495542,237783.57225538974,49.0,83.1384387633063,49.0,83.1384387633063,0.02472595695149019,0.035375303495386444,706.3756840144933,130.64113962961454,1.098820916008713,1.9032136549489562,0.0,0.0,-494.0,-8.945784283949395,7406.8322210750075,18085.980369769088,106740.54495014081,188928.250334158,269.1666666666667,246.86548293892096,269.1666666666667,246.86548293892096,0.1001873297731503,0.08812342579627287,553.7165209572651,187.1144532626987,5.010969266649087,4.451396441656116,0.0,0.0,-49.0,-2.4937373345365366,7922.290283496626,15925.63995944211,163309.43278546052,260016.10014485888,142.33333333333334,213.27248185162455,142.33333333333334,213.27248185162455,0.08173937487217027,0.08997829555105426,722.8799538943531,406.6882888054535,2.8966089647732525,3.815126041007553,0.0,0.0,0.0,0.0,1,1,0,0.0
126,145.95513783293404,150186.74370592143,1,1,0.0046948356807511,844.221374654,-1.4428232973175177e-12,0.0,,ddos,1,1.0,84.57770465352068,55.39747328274108,99616.83820586927,48120.88766679655,1.0,0.0,1.0,0.0,0.004432978681139491,0.00023584091831089154,802.2825116899999,39.235423904574674,-1.4428232973175177e-12,0.0,0.0,0.0,-144.0,-3.2964627480304656,7430.601896714378,18074.394238627705,131273.24869499277,182198.68403435065,188.33333333333334,241.0001383125468,188.33333333333334,241.0001383125468,0.06836833864742052,0.08095377013168069,631.7027436054167,195.69663704070328,3.5260052193220233,4.3761397721032536,0.0,0.0,-485.0,-8.909784283962377,7861.02794760702,15956.572099179339,172538.08867854928,257169.79868944568,142.33333333333334,213.27248185162455,142.33333333333334,213.27248185162455,0.08172410711385887,0.08999253764335353,692.0764089272033,379.18827144691596,2.896608964773252,3.815126041007553,0.0,0.0,0.0,0.0,1,1,0,0.0
127,60.550357761546,89486.16789104995,1,1,0.0045871559633027,839.652766694,-1.4428232973175177e-12,0.0,,ddos,1,1.0,91.99952927995803,46.94037597618897,111315.18078432647,33748.72382277983,1.0,0.0,1.0,0.0,0.004506426593215658,0.00023921823177390638,816.781938666,43.62980682621153,-1.4428232973175177e-12,0.0,0.0,0.0,0.0,0.0,7440.357379582957,18069.597988951577,145924.77409364187,172984.88162676446,107.33333333333333,198.4597356308496,107.33333333333333,198.4597356308496,0.046178772824937035,0.07625097847389524,704.3065233363144,173.93469457849605,2.040374505328534,3.630838866490917,0.0,0.0,-486.0,-8.913784283960936,7864.927107335948,15954.485791513569,178344.83796738426,254176.92799077104,142.33333333333334,213.27248185162455,142.33333333333334,213.27248185162455,0.08168335826646914,0.09003050186046119,660.2886403670698,345.2801411780787,2.896608964773252,3.815126041007553,0.0,0.0,0.0,0.0,1,1,0,0.0
128,122.15503122923798,130137.3109293798,1,1,0.0047169811320754,860.5703795198001,-1.4428232973175177e-12,0.0,,ddos,1,1.0,109.55350894123933,44.0748555162005,123270.07417545024,30927.482625350232,1.0,0.0,1.0,0.0,0.004666324258709724,6.945012238206074e-05,848.1481736226,10.997792696135875,-1.4428232973175177e-12,0.0,0.0,0.0,0.0,0.0,7460.180463566187,18059.86999531758,167201.3903354963,159106.77928325735,25.0,58.78775382679681,25.0,58.78775382679681,0.014696140605099972,0.024925557715222854,777.2619288185466,113.60041886396702,0.5494104580036347,1.3457752814612398,0.0,0.0,-494.0,-8.945784283949395,7870.8563911998535,15951.330759370949,183036.81001380624,252587.01816950273,142.33333333333334,213.27248185162455,142.33333333333334,213.27248185162455,0.08169936612098976,0.09001555135584106,632.6380708770199,310.3109895190778,2.8966089647732525,3.815126041007553,0.0,0.0,0.0,0.0,1,1,0,0.0
129,43.997592503990006,263.985554943708,1,1,0.0019960079840319,7.344200000000001,-1.4428232973175177e-12,0.0,,ddos,1,1.0,75.567660498258,41.185990872743695,73295.82145845766,66433.16678557741,1.0,0.0,1.0,0.0,0.003766715026469991,0.0015348505517520674,569.1891154045999,486.68436214458706,-1.4428232973175177e-12,0.0,0.0,0.0,0.0,0.0,80.07268257588935,43.936552278049234,86456.32983216362,53846.383057560095,1.0,0.0,1.0,0.0,0.004099846853804754,0.0010477246963270382,685.7358135473,334.1559428703622,-1.4428232973175177e-12,0.0,0.0,0.0,-144.0,-3.2964627480304656,7870.274240060116,15951.642218192643,176878.7586549444,256355.40612167644,142.33333333333334,213.27248185162455,142.33333333333334,213.27248185162455,0.0814200673210851,0.0902788057175302,528.9746433197864,292.0946273229497,2.8966089647732525,3.815126041007553,0.0,0.0,0.0,0.0,1,1,0,0.0
130,92.157604869348,58865.02292479069,1,1,0.0019960079840319,19.6050589746,-1.4428232973175177e-12,0.0,,ddos,1,1.0,86.103409534192,39.428876079876744,63088.773136371245,65039.604936855394,1.0,0.0,1.0,0.0,0.002902999033379724,0.0015709545794796863,295.83987949813326,489.1093797983628,-1.4428232973175177e-12,0.0,0.0,0.0,0.0,0.0,89.051469407075,38.905569472312436,87201.97696034901,53342.164807845445,1.0,0.0,1.0,0.0,0.0037047128132977046,0.0013346697880828732,556.3109090820667,421.74258367301456,-1.4428232973175177e-12,0.0,0.0,0.0,0.0,0.0,6906.171799642816,16050.988146044556,160842.3833617148,257293.87976168646,139.16666666666666,215.21947923555675,139.16666666666666,215.21947923555675,0.07088303740538135,0.09166034882233581,504.6673725721398,322.4189310097583,2.713296077868533,3.9034780292275806,0.0,0.0,-38.0,-2.1997546428566306,1,1,0,0.0
131,30.934133023972,43434.31975217343,1,1,0.0031347962382445,754.8465554092,-1.4428232973175177e-12,0.0,,ddos,1,1.0,55.69644346577001,32.24477806719172,34187.77607730246,30375.06086669438,1.0,0.0,1.0,0.0,0.002375604068769424,0.0006574797051196288,260.5986047945999,428.0751799400975,-1.4428232973175177e-12,0.0,0.0,0.0,0.0,0.0,82.62497620350467,45.42138804907067,78728.9251263765,55967.474054210776,1.0,0.0,1.0,0.0,0.003520964163739588,0.001322520642366061,554.3733892086,420.6091691808016,-1.4428232973175177e-12,0.0,0.0,0.0,0.0,0.0,3744.7285986392562,12779.44294022913,92734.73503825866,133649.86894771128,135.08333333333334,217.5175889788031,135.08333333333334,217.5175889788031,0.05185414696844493,0.07796887193267943,554.0449550829325,310.36939187208367,2.505484633323822,3.9818233646259475,0.0,0.0,-49.0,-2.4937373345365366,1,1,0,0.0
132,48.759127742214,69978.1628649984,1,1,0.0046296296296296,1201.494879208,-1.4428232973175177e-12,0.0,,ddos,1,1.0,57.28362187851133,31.489341489507314,57425.835180654016,13330.316868816284,1.0,0.0,1.0,0.0,0.0032534779506353238,0.0013208159427725726,658.6488311972665,596.788394994826,-1.4428232973175177e-12,0.0,0.0,0.0,0.0,0.0,66.42564118838466,34.28465561129772,65360.82831955599,43726.21797190431,1.0,0.0,1.0,0.0,0.0035100964885526713,0.001311164397476083,613.9189733009333,489.49783955350097,-1.4428232973175177e-12,0.0,0.0,0.0,0.0,0.0,3748.5137689513813,12778.240697024718,98317.0385072744,130931.9929266331,94.66666666666667,189.66158058899316,94.66666666666667,189.66158058899316,0.03593921756798659,0.06424097742157048,622.810858453175,355.5374076779161,1.7630026096602904,3.4778668350403397,0.0,0.0,-485.0,-8.909784283962377,1,1,0,0.0
133,61.732696020082,89935.5465545036,1,1,0.0043859649122807,1191.3103818666,-1.4428232973175177e-12,0.0,,ddos,1,1.0,47.14198559542266,15.462833932730543,67782.67639055832,23328.22634012995,1.0,0.0,1.0,0.0,0.00405013026005159,0.0008020102257629576,1049.2172721612667,254.9833723154676,-1.4428232973175177e-12,0.0,0.0,0.0,0.0,0.0,66.62269756480732,34.247510401897735,65435.72476346494,43776.16200777714,1.0,0.0,1.0,0.0,0.0034765646467156716,0.001280320464811623,672.5285758297,540.3434564778344,-1.4428232973175177e-12,0.0,0.0,0.0,0.0,0.0,3753.4900385738824,12776.660580042864,105680.24942855343,127434.8565645947,54.166666666666664,144.86723284274865,54.166666666666664,144.86723284274865,0.024827668735826352,0.05604356296139285,688.4175495830071,383.067897912942,1.0201872526635458,2.6697691207311767,0.0,0.0,-486.0,-8.913784283960936,1,1,0,0.0
134,118.27647638735598,135949.2104432132,1,1,0.0043103448275862,1182.7759514997997,-1.4428232973175177e-12,0.0,,ddos,1,1.0,76.256100049884,36.96433943890603,98620.97328757157,33832.26651873395,1.0,0.0,1.0,0.0,0.0044419797898321576,0.00016685007067515078,1191.8604041914666,9.371577084718817,-1.4428232973175177e-12,0.0,0.0,0.0,0.0,0.0,65.976271757827,33.00371321572218,66404.37468243718,45523.59501398231,1.0,0.0,1.0,0.0,0.0034087919293008043,0.0012103801013386532,726.2295044930333,577.5024122546048,-1.4428232973175177e-12,0.0,0.0,0.0,0.0,0.0,3763.078367662007,12773.633121518658,116802.88250896674,123368.23654783415,13.0,41.56921938165302,13.0,41.56921938165302,0.009052466267200385,0.017827340997392,751.74571665579,397.707450912831,0.2747052290010961,0.9516068274744817,0.0,0.0,-494.0,-8.945784283949395,1,1,0,0.0
135,290.77827313926,183958.8508793742,1,1,0.0044444444444444,1207.7654305122,-1.4428232973175177e-12,0.0,,ddos,1,1.0,156.929148515566,119.31467176120621,136614.53595903018,47015.183000542434,1.0,0.0,1.0,0.0,0.004380251394770424,6.723213533820158e-05,1193.9505879595333,12.70222545414405,-1.4428232973175177e-12,0.0,0.0,0.0,0.0,0.0,107.10638519703866,95.23548238376036,97020.18556984224,53258.849137445126,1.0,0.0,1.0,0.0,0.0038168646727028883,0.0010394784674296993,926.2997095783999,478.00782965410303,-1.4428232973175177e-12,0.0,0.0,0.0,0.0,0.0,93.589533886464,72.10696087209445,91738.25770100295,51358.34449619534,1.0,0.0,1.0,0.0,0.003958355763253819,0.0010059572267293742,806.01776156285,412.79219524995204,-1.4428232973175177e-12,0.0,0.0,0.0,-144.0,-3.2964627480304656,1,1,0,0.0
136,97.398050341146,143646.2809305278,1,1,0.0049751243781094,1239.317301143,-1.4428232973175177e-12,0.0,,ddos,1,1.0,168.81759995592066,106.13567506768649,154518.11408437157,25785.246960176457,1.0,0.0,1.0,0.0,0.004576637883379991,0.0003515526869072005,1209.9528943849998,28.33407495428454,-1.4428232973175177e-12,0.0,0.0,0.0,0.0,0.0,107.97979277567167,95.09489388178055,111150.3952374651,52350.21382541511,1.0,0.0,1.0,0.0,0.004313384071715804,0.0006244092895150101,1129.5850832731333,184.6036783486413,-1.4428232973175177e-12,0.0,0.0,0.0,0.0,0.0,98.51563109137334,69.97288770382737,99176.18609890707,51917.974977767655,1.0,0.0,1.0,0.0,0.004009048442506752,0.0010430546975398816,842.9479961776,431.240964184499,-1.4428232973175177e-12,0.0,0.0,0.0,0.0,0.0,1,6,0,0.0
137,20625.93006128044,667648.173978486,17,17,0.0097087378640776,420.72292805648,1.3110405672965262,0.0,,none,0,0.3,7004.702128253615,11796.725680469392,331751.1019294625,291592.8807126489,6.333333333333333,9.237604307034013,6.333333333333333,9.237604307034013,0.006376102228877124,0.0028983185652641233,955.9352199038932,463.7758382489283,0.4370135224312141,0.756929624448002,0.0,0.0,16.0,1.311040567297969,3540.4791141517494,8370.582450867752,215186.0376085172,225329.33497485443,3.6666666666666665,6.531972647421808,3.6666666666666665,6.531972647421808,0.005409041009354655,0.0021197841077681325,1073.8978120476797,320.5753415572665,0.21850676121488535,0.535230070328169,0.0,0.0,16.0,1.311040567297969,1811.5520451776272,5925.39859851637,146957.48136744686,171991.00594930712,2.3333333333333335,4.618802153517007,2.3333333333333335,4.618802153517007,0.004465002586547119,0.00195185762544103,814.13560062814,448.03814689929015,0.1092533806067214,0.378464812224001,0.0,0.0,16.0,1.311040567297969,1,5,0,0.0
138,17736.82096862305,817073.1905009195,9,9,0.3235294117647059,107.22372287422,1.6768019646408323,0.0,,none,0,0.0,12820.049693414878,11112.43161781322,542789.2151366443,353649.9262486621,9.0,8.0,9.0,8.0,0.11273775800229763,0.18256626946420548,589.0879840245665,584.5246457957993,0.9959475106453057,0.8816909509116023,0.0,0.0,8.0,1.6768019646422752,6488.489420965222,9874.539764514864,339701.8755478374,316867.2278870312,5.0,6.6932802122726045,5.0,6.6932802122726045,0.058559004698534034,0.12982520432471845,891.51928599205,496.4773853070989,0.4979737553219312,0.7800801281642794,0.0,0.0,8.0,1.6768019646422752,3277.4575310768037,7454.512145292982,202531.3519336967,258909.09984668644,3.0,4.972652484064488,3.0,4.972652484064488,0.03103455059354335,0.09213264204666766,752.7191296464916,491.90496551331495,0.24898687766024433,0.5867133894343196,0.0,0.0,8.0,1.6768019646422752,1,4,0,0.0
139,32.764376194292,5565.98426550654,453,453,0.0747252747252747,337.869334338784,8.459517505338876,0.0,,none,0,0.0,12798.505135365927,11149.432303265572,496762.4495816371,431899.79687999235,159.66666666666666,254.06560832456907,159.66666666666666,254.06560832456907,0.1359878081180194,0.16563718586155102,288.6053284231612,162.45197635491232,3.815786679092079,4.025744942234033,0.0,0.0,452.0,8.459517505340319,6483.661367660924,9878.316878865438,325640.28183300456,331693.0523183999,80.33333333333333,182.68077804374127,80.33333333333333,182.68077804374127,0.0702822230006997,0.12710227799100027,749.2791114040807,515.3074683731978,1.9078933395453177,3.294042703134467,0.0,0.0,452.0,8.459517505340319,3275.142032612866,7455.606445285094,195538.00329823478,263335.6657026127,40.666666666666664,129.9449767005134,40.666666666666664,129.9449767005134,0.03687939382370768,0.0925262269547487,710.9038436168903,504.9965007737364,0.9539466697719376,2.4341090891298087,0.0,0.0,452.0,8.459517505340319,1,3,0,0.0
140,9.382202004526,8265.531732729125,498,498,0.3013972055888224,403.230434980202,8.957784283943624,0.0,,none,0,0.0,5926.32251560729,10228.198373273477,276968.2354997182,467746.5592623531,320.0,270.2720851290418,320.0,270.2720851290418,0.23321729735960098,0.13770348422096226,282.7744973977353,155.50425780703853,6.364701251307778,4.067476765405628,0.0,0.0,481.0,7.646743716647098,6465.512321930452,9892.440663153075,304359.6687145905,349893.7688069095,163.16666666666666,242.42311495949943,163.16666666666666,242.42311495949943,0.11979669979423906,0.15174102368621345,619.3548586508143,481.3018267504805,3.4008573868694953,4.169912279738602,0.0,0.0,497.0,8.957784283945067,3265.7442968441396,7460.011836255617,185382.02169851385,268388.8633440633,82.08333333333333,184.07975461904022,82.08333333333333,184.07975461904022,0.06160274586176993,0.11900055452054935,672.7921815719238,509.9081015899635,1.7004286934340265,3.3253617028292486,0.0,0.0,497.0,8.957784283945067,1,2,0,0.0
141,31614.44792092722,585800.2475908148,413,413,0.1826280623608017,300.87341544177804,8.146951712126103,0.0,,none,0,0.098,10552.198166375347,18240.447094955176,199877.25452968336,334221.8414752087,454.6666666666667,42.52450274057709,454.6666666666667,42.52450274057709,0.18625018089163292,0.11337936702654844,347.32439492025463,51.829417227534094,8.52141783380287,0.40894510985952215,0.0,0.0,404.0,6.470149747485271,11686.123929895113,13565.50639815495,371333.23483316397,360535.14070073055,231.83333333333334,245.63095624669683,231.83333333333334,245.63095624669683,0.14949396944696527,0.14175807681075966,468.20618947241064,394.052064983956,4.7586826722240865,4.167452110071156,0.0,0.0,412.0,8.146951712127546,5896.615157546075,10964.326908324525,234176.71020150313,284421.8075078156,116.41666666666667,204.8336168846818,116.41666666666667,204.8336168846818,0.07665541705983409,0.12215772994894819,697.2529495254054,481.32313802050993,2.379341336111322,3.7510418888805375,0.0,0.0,412.0,8.146951712127546,1,1,0,0.0
142,225.718553877476,95777.560145307,1,1,0.0045871559633027,831.03646196,-1.4428232973175177e-12,0.0,,ddos,1,1.0,10616.516225603074,18185.063980239665,229947.77982295016,311268.0884568498,304.0,265.825130489952,304.0,265.825130489952,0.1628708079709756,0.1493881294328438,511.7134374606599,281.23768478593183,5.701578665356095,4.9543275853364035,0.0,0.0,-452.0,-8.459517505340319,11707.510680484504,13543.665668529477,363355.1147022938,367051.935527048,231.83333333333334,245.63095624669683,231.83333333333334,245.63095624669683,0.1494293080444975,0.1418372480223706,400.1593829419107,239.01313872177386,4.7586826722240865,4.167452110071156,0.0,0.0,0.0,0.0,5907.745236630086,10957.964991662253,237252.7549698795,282546.85900501645,116.41666666666667,204.8336168846818,116.41666666666667,204.8336168846818,0.07687134605810665,0.12201597072776393,764.8722331075219,431.93166016885925,2.379341336111322,3.7510418888805375,0.0,0.0,0.0,0.0,1,1,0,0.0
143,88.96742069654,79971.90751736458,1,1,0.0046082949308755,819.332689746,-1.4428232973175177e-12,0.0,,ddos,1,1.0,10643.044631833745,18161.896711342073,253849.90508449532,287586.03422505903,138.33333333333334,237.86831090612583,138.33333333333334,237.86831090612583,0.0639411710849933,0.10278586348448247,650.4141890492593,302.7677474263006,2.7156505707077403,4.703644764071721,0.0,0.0,-497.0,-8.957784283945067,8284.683573720518,13433.631448834218,265409.0702921069,347501.6049942498,229.16666666666666,248.4998323272406,229.16666666666666,248.4998323272406,0.14857923422229716,0.14285375527965125,466.59434322349733,294.76708787511205,4.540175911007759,4.411590164821961,0.0,0.0,-16.0,-1.311040567297969,5912.581343936134,10955.148022783113,240297.55395031208,280457.4886607389,116.41666666666667,204.8336168846818,116.41666666666667,204.8336168846818,0.0769941376158259,0.1219357345954693,770.2460776355887,432.19665539515216,2.379341336111322,3.7510418888805375,0.0,0.0,0.0,0.0,1,1,0,0.0
144,80.92202647201199,108490.00050598162,1,1,0.0042194092827004,772.42108972,-1.4428232973175177e-12,0.0,,ddos,1,1.0,131.86933368200934,81.37529841102806,94746.48938955092,14286.977885670973,1.0,0.0,1.0,0.0,0.004471620058959533,0.00021867652078666887,807.5967471419999,31.019989157178003,-1.4428232973175177e-12,0.0,0.0,0.0,-412.0,-8.146951712127546,5342.033750028678,12871.021278813085,147311.87195961727,219269.43735084272,227.83333333333334,249.93472481163295,227.83333333333334,249.93472481163295,0.09536090047529623,0.12269883874032397,577.4605710311273,254.97961242598308,4.260708916900713,4.674533453793507,0.0,0.0,-8.0,-1.6768019646422752,5915.261585496951,10953.58680739898,243506.87375372733,278545.14433633955,116.41666666666667,204.8336168846818,116.41666666666667,204.8336168846818,0.07695995258691514,0.12195792200188092,734.4899285115886,410.47872425211796,2.3793413361113225,3.7510418888805375,0.0,0.0,0.0,0.0,1,1,0,0.0
145,66.37835636825999,89326.13019136485,1,1,0.004524886877828,810.3675461,-1.4428232973175177e-12,0.0,,ddos,1,1.0,78.75593451227066,11.44925427895624,92596.01273823687,14537.520621855656,1.0,0.0,1.0,0.0,0.004450863697134633,0.0002047378453267519,800.707108522,24.903164355125266,-1.4428232973175177e-12,0.0,0.0,0.0,0.0,0.0,5347.636080057672,12868.255157793601,161271.89628059368,210948.61302068114,152.5,236.23695731193294,152.5,236.23695731193294,0.0836608358340551,0.1282801842699404,656.21027299133,238.62339313133768,2.8507893326773264,4.4238608152052175,0.0,0.0,-452.0,-8.459517505340319,5915.648723859299,10953.361195164143,243456.0890567991,278575.7429180145,116.41666666666667,204.8336168846818,116.41666666666667,204.8336168846818,0.07697152941737741,0.12195041301439298,702.7446921977053,385.93451865734386,2.3793413361113225,3.7510418888805375,0.0,0.0,0.0,0.0,1,1,0,0.0
146,353.10525182517995,51137.30922349861,1,1,0.004524886877828,807.1473722939999,-1.4428232973175177e-12,0.0,,ddos,1,1.0,166.8018782218173,161.5072439489056,82984.47997361487,29197.52035619557,1.0,0.0,1.0,0.0,0.004423061012785467,0.00017636757180646763,796.6453360379998,21.040507648135844,-1.4428232973175177e-12,0.0,0.0,0.0,0.0,0.0,5404.923255027782,12840.472318692386,168417.19252905526,205382.0512118616,69.66666666666667,168.19829567111165,69.66666666666667,168.19829567111165,0.034182116048889384,0.07272350076198683,723.5297625436297,207.9891084705348,1.3578252853531483,3.3259791089677124,0.0,0.0,-497.0,-8.957784283945067,5935.217788479117,10942.266283927054,236388.43062182292,282598.05258028297,116.41666666666667,204.8336168846818,116.41666666666667,204.8336168846818,0.07698940792156422,0.12193880731064247,671.442310597222,357.6580159596112,2.379341336111322,3.7510418888805375,0.0,0.0,0.0,0.0,1,1,0,0.0
147,15.97622505251,19062.789451775338,1,1,0.0026246719160104,367.0340145602,-1.4428232973175177e-12,0.0,,ddos,1,1.0,145.15327774864997,181.84639494086994,53175.40962221278,35175.981193133586,1.0,0.0,1.0,0.0,0.0038914818905554666,0.0010970896197280877,661.5163109847332,255.0342321345015,-1.4428232973175177e-12,0.0,0.0,0.0,0.0,0.0,138.51130571532966,126.2099804697756,73960.949505882,33091.28824788635,1.0,0.0,1.0,0.0,0.0041815509747575004,0.0007755888796046024,734.5565290633666,181.11799431163038,-1.4428232973175177e-12,0.0,0.0,0.0,-412.0,-8.146951712127546,5912.317617805221,10955.432591525701,222647.09216952298,289308.5696861534,116.41666666666667,204.8336168846818,116.41666666666667,204.8336168846818,0.07683776021086139,0.12203831972067515,601.3813592678887,323.7888339796048,2.379341336111322,3.7510418888805375,0.0,0.0,0.0,0.0,1,1,0,0.0
148,2.25503296786,122.854772721322,1,1,0.0019960079840319,60.0122190814,-1.4428232973175177e-12,0.0,,ddos,1,1.0,123.77883661518331,198.72096344827523,23440.984482664935,25787.498609314287,1.0,0.0,1.0,0.0,0.0030485222592901,0.0013166411622023714,411.3978686451998,375.5380779008428,-1.4428232973175177e-12,0.0,0.0,0.0,0.0,0.0,101.26738556372699,128.28312909527983,58018.49861045105,42252.32793642229,1.0,0.0,1.0,0.0,0.0037496929782123664,0.0011402425472967854,606.0524885836,319.57489184130026,-1.4428232973175177e-12,0.0,0.0,0.0,0.0,0.0,5904.389033024115,10960.056949807404,210686.80665637247,295766.07161899575,116.41666666666667,204.8336168846818,116.41666666666667,204.8336168846818,0.07658950051135494,0.12220072017929191,503.10593576275534,289.7417145630674,2.379341336111322,3.7510418888805375,0.0,0.0,0.0,0.0,1,1,0,0.0
149,65.658881286642,7904.950755134287,1,1,0.0020491803278688,166.5918651774,-1.4428232973175177e-12,0.0,,ddos,1,1.0,27.963379769003996,33.35837083865794,9030.198326543494,9519.974684097348,1.0,0.0,1.0,0.0,0.0022232867426370336,0.0003486249669778908,197.87936627299993,155.88385586185973,-1.4428232973175177e-12,0.0,0.0,0.0,0.0,0.0,97.38262899541066,129.08054422873258,46007.339150079344,44922.386149341626,1.0,0.0,1.0,0.0,0.0033231738777112496,0.0012299430910117492,497.2623511555,342.7144551325012,-1.4428232973175177e-12,0.0,0.0,0.0,0.0,0.0,4191.033101357964,10015.856831356348,155708.20472109315,262555.32579543575,115.08333333333333,205.5902625627149,115.08333333333333,205.5902625627149,0.0759512040500042,0.12260116786779435,481.9283471894987,305.18634387821334,2.270087955503158,3.8037090848096007,0.0,0.0,-16.0,-1.311040567297969,1,1,0,0.0
150,131.28990842373202,132636.3121507294,1,1,0.0047393364928909,1211.0064167199998,-1.4428232973175177e-12,0.0,,ddos,1,1.0,66.401274226078,64.52064113436363,46888.03922619485,74362.05340512429,1.0,0.0,1.0,0.0,0.002928174934930533,0.0015687372202897393,479.2035003262665,635.996412389462,-1.4428232973175177e-12,0.0,0.0,0.0,0.0,0.0,105.777275987364,129.43327707047098,50031.724424203974,52141.01230082958,1.0,0.0,1.0,0.0,0.003409828412743,0.0013206835076175188,570.3599056554999,444.73019543554443,-1.4428232973175177e-12,0.0,0.0,0.0,0.0,0.0,2723.905513008021,9098.725456449,98671.79819191065,160221.19310307558,114.41666666666667,205.9781357917447,114.41666666666667,205.9781357917447,0.049385364444019614,0.09565503604387966,573.9102383433136,345.64156496835943,2.1303544584496352,3.857899057033762,0.0,0.0,-8.0,-1.6768019646422752,1,1,0,0.0
151,57.868954497228,82206.10848880542,1,1,0.0047619047619047,1206.2119262864,-1.4428232973175177e-12,0.0,,ddos,1,1.0,84.93924806920067,40.32937548829422,74249.12379822288,62745.225578728816,1.0,0.0,1.0,0.0,0.0038501405275548004,0.0015597181034857923,861.2700693945999,601.6137484677811,-1.4428232973175177e-12,0.0,0.0,0.0,0.0,0.0,104.35904234219198,129.99671545606276,48845.05414044407,51139.255696469285,1.0,0.0,1.0,0.0,0.0034493313934224504,0.0013635554111933895,636.3339690198999,511.76428091622245,-1.4428232973175177e-12,0.0,0.0,0.0,0.0,0.0,2725.997561199932,9098.053298487144,105058.47521051887,157679.7930627776,76.75,177.83962386988398,76.75,177.83962386988398,0.04355508361373878,0.09610126341631665,646.272121005615,380.8369034394396,1.425394666337942,3.333490145062079,0.0,0.0,-452.0,-8.459517505340319,1,1,0,0.0
152,88.532862523024,127093.516031424,1,1,0.0044247787610619,1185.9009664086002,-1.4428232973175177e-12,0.0,,ddos,1,1.0,92.563908481328,36.876091420618536,113978.64555698611,27655.039884584738,1.0,0.0,1.0,0.0,0.0046420066719525,0.0001884630087149862,1201.0397698049999,13.32795223715092,-1.4428232973175177e-12,0.0,0.0,0.0,0.0,0.0,60.263644125166,47.33940540150496,61504.421941764966,60385.63928966578,1.0,0.0,1.0,0.0,0.0034326467072947667,0.0013482896195896998,699.4595680389999,558.2922199852192,-1.4428232973175177e-12,0.0,0.0,0.0,0.0,0.0,2732.5934495764736,9095.933212162203,114960.80723541013,154752.61299190167,35.333333333333336,118.93415545306289,35.333333333333336,118.93415545306289,0.018807381378092073,0.05160093095905597,711.4946652913148,401.869097127007,0.6789126426758528,2.3518223820358606,0.0,0.0,-497.0,-8.957784283945067,1,1,0,0.0
