day,window_id,packet_rate,byte_rate,unique_dst_ips,unique_dst_ports,syn_ack_ratio,avg_pkt_size,dst_port_entropy,failed_conn_rate,fwd_psh_rate,avg_flow_duration,label_attack_now,attack_fraction,attack_family,mitre,packet_rate_ma3,packet_rate_std3,byte_rate_ma3,byte_rate_std3,unique_dst_ips_ma3,unique_dst_ips_std3,unique_dst_ports_ma3,unique_dst_ports_std3,syn_ack_ratio_ma3,syn_ack_ratio_std3,avg_pkt_size_ma3,avg_pkt_size_std3,dst_port_entropy_ma3,dst_port_entropy_std3,failed_conn_rate_ma3,failed_conn_rate_std3,fwd_psh_rate_ma3,fwd_psh_rate_std3,avg_flow_duration_ma3,avg_flow_duration_std3,portcount_slope3,entropy_slope3,packet_rate_ma6,packet_rate_std6,byte_rate_ma6,byte_rate_std6,unique_dst_ips_ma6,unique_dst_ips_std6,unique_dst_ports_ma6,unique_dst_ports_std6,syn_ack_ratio_ma6,syn_ack_ratio_std6,avg_pkt_size_ma6,avg_pkt_size_std6,dst_port_entropy_ma6,dst_port_entropy_std6,failed_conn_rate_ma6,failed_conn_rate_std6,fwd_psh_rate_ma6,fwd_psh_rate_std6,avg_flow_duration_ma6,avg_flow_duration_std6,portcount_slope6,entropy_slope6,packet_rate_ma12,packet_rate_std12,byte_rate_ma12,byte_rate_std12,unique_dst_ips_ma12,unique_dst_ips_std12,unique_dst_ports_ma12,unique_dst_ports_std12,syn_ack_ratio_ma12,syn_ack_ratio_std12,avg_pkt_size_ma12,avg_pkt_size_std12,dst_port_entropy_ma12,dst_port_entropy_std12,failed_conn_rate_ma12,failed_conn_rate_std12,fwd_psh_rate_ma12,fwd_psh_rate_std12,avg_flow_duration_ma12,avg_flow_duration_std12,portcount_slope12,entropy_slope12,y_forecast,upcoming_attack_family,windows_to_attack,kill_chain_stage
tuesday,418,60048.30714743714,1794222.721661494,90,90,0.3602484472049689,179.466826797504,3.403210601818575,0.0,0.114,14685938.452,0,0.0,none,-,57321.74935415298,2466.549178620566,1140677.7232111164,585875.7599890422,80.66666666666667,10.692676621563391,80.66666666666667,10.692676621563391,0.2605153670546377,0.0930114271646963,157.15441156798468,27.427118428391708,3.365368663878975,0.195158413845804,0.0,0.0,0.0826666666666666,0.0280237994093116,18957477.445333336,8824754.875517182,78.0,2.573719860556535,48015.652129590606,19636.994903599832,1000852.8360449282,513896.05244319176,70.83333333333333,30.182224349220377,70.83333333333333,30.182224349220377,0.3015465162196604,0.0803544710346265,154.30741782906003,30.45383807634558,2.971219627301647,1.0578189082941156,0.0,0.0,0.0886666666666666,0.0483928369355085,15701347.77833333,9212469.698680814,1.0,-0.1234254029685213,50216.73399038739,19042.19935518571,1033230.6481056252,431704.3812933197,75.83333333333333,23.28024263124633,75.83333333333333,23.28024263124633,0.2909375576606723,0.0653725320136483,154.79762945865585,22.772703744504824,3.1204751980276018,0.7690470073820902,0.0,0.0,0.0931666666666666,0.0397945481266727,17251104.958,8606358.897664575,-8.0,0.031151600014017,0,none,-1,-
tuesday,419,27903.574551533176,415920.7919650343,65,65,0.4827586206896552,148.09806303364795,2.722137006795595,0.0,0.11,15316870.382,0,0.0,none,-,48207.762499166354,17664.821024841058,1058469.3125027737,693861.9573073431,79.33333333333333,12.897028081435195,79.33333333333333,12.897028081435195,0.3627227860724015,0.1188179894376825,164.342506943674,15.71435151204468,3.221394135415785,0.4376548194423864,0.0,0.0,0.0993333333333333,0.0220302821891444,19702677.366,8148952.128836634,-4.0,-0.4319235853895722,44851.81917520279,21312.999102118985,953385.2965163146,558389.8558707238,66.0,27.9714139792754,66.0,27.9714139792754,0.3258659354574099,0.1098432049463428,149.31898431510703,28.155756128605127,2.840980599350567,1.02681789713117,0.0,0.0,0.086,0.0463206217574856,14362799.723,8429375.18146394,-29.0,-0.7814341677064833,49219.61423303842,19926.06714760679,985879.2114334424,467275.5535093905,74.5,23.41522426270416,74.5,23.41522426270416,0.3087478149685666,0.0850232084429461,155.62551367411152,22.288439792783045,3.068653904561773,0.7735546202342221,0.0,0.0,0.0936666666666666,0.0399802981782809,16845046.23933333,8569987.807382068,-16.0,-0.6218555215899433,0,none,-1,-
tuesday,420,43248.391885896766,783815.4565675029,65,65,0.4234234234234234,141.56828103008,2.693324754352844,0.0,0.092,10766653.912,0,0.0,none,-,43733.42452828901,16077.854362870505,997986.3233980098,713674.2411635987,73.33333333333333,14.433756729740423,73.33333333333333,14.433756729740423,0.4221434971060158,0.0612651149541509,156.37772362041065,20.260541142708167,2.939557454322338,0.4017937497772655,0.0,0.0,0.1053333333333333,0.0117189305541646,13589820.915333336,2465202.3693007943,-18.0,-0.8455100432803411,42047.11195496001,19973.969630227195,845670.6748681357,508109.3389078663,64.0,27.451775898837635,64.0,27.451775898837635,0.3306707402622147,0.1140026020234549,144.58068780714368,26.31149376258976,2.7235097490079005,0.989984164804078,0.0,0.0,0.0773333333333333,0.0372809155824629,14382999.443666669,8418824.13230096,-12.0,-0.7048251020559961,46940.25179170518,18789.95539384276,949536.5893693782,464367.8859345393,72.25,22.871677602739133,72.25,22.871677602739133,0.3202235764443281,0.0907333957764876,153.26571904314235,22.139939258311628,3.008587396824003,0.7722741865770608,0.0,0.0,0.0918333333333333,0.039464214706798,15072811.213666664,7239163.0991191985,-27.0,-0.7207980928532378,0,none,-1,-
tuesday,421,39960.60674414594,1218255.328322762,73,73,0.2113821138211382,205.51671634572003,2.892790194972322,0.0,0.05,7041109.91,0,0.0,none,-,37037.5243938586,8079.24269818395,805997.1922850991,401626.9402165031,67.66666666666667,4.618802153517004,67.66666666666667,4.618802153517004,0.3725213859780723,0.1426694262345839,165.06102013648265,35.1874555784317,2.76941731870692,0.1078108826658743,0.0,0.0,0.0839999999999999,0.0307896086366812,11041544.73466667,4144722.7375024105,-17.0,-0.510420406846253,47179.63687400581,12327.941662850517,973337.4577481084,485206.30605387565,74.16666666666667,10.24532413673048,74.16666666666667,10.24532413673048,0.316518376516355,0.1239591900128854,161.10771585223367,28.546731509304045,3.067392991292948,0.3555719321179832,0.0,0.0,0.0833333333333333,0.0263413489910202,14999511.090000002,7537944.499492823,61.0,2.0632994537102824,47388.77174605402,18530.495444340817,993877.6707620374,462332.3344169228,72.5,22.861241515638785,72.5,22.861241515638785,0.3200190460971378,0.0909973963046,156.45720192493232,26.637625663881444,2.994910963614794,0.7727937066703054,0.0,0.0,0.0904999999999999,0.0406682811403322,13802607.501333334,7196038.709392684,3.0,-0.1641171985105018,0,none,-1,-
tuesday,422,40321.07226818861,1664284.1397931466,67,67,0.2727272727272727,192.101713586684,2.9881077173489934,0.002,0.058,22243190.458,0,0.0,none,-,41176.69029941042,1803.1762104922047,1222118.308227803,440247.052796017,68.33333333333333,4.163331998932262,68.33333333333333,4.163331998932262,0.3025109366572781,0.1091131487140049,179.72890365416137,33.72188331112903,2.8580742222247197,0.1504265531448774,0.0006666666666666,0.0011547005383792,0.0666666666666666,0.0223009715782369,13350318.093333336,7923528.487889656,2.0,0.2659707105533986,44692.2263992884,11872.22520834939,1140293.8103652888,527388.8996349218,73.83333333333333,10.476958846281308,73.83333333333333,10.476958846281308,0.3326168613648398,0.1072240531667964,172.03570529891763,24.99329638357367,3.039734178820252,0.3539327101939392,0.0003333333333333,0.0008164965809277,0.083,0.0267058046124818,16526497.729666663,7986290.146075214,-2.0,-0.1659528748361736,45885.05773681092,18289.33801824814,1063786.640610507,496686.1166180023,70.08333333333333,21.652034686389374,70.08333333333333,21.652034686389374,0.3160990320027051,0.0920167167985099,160.99300583611932,27.75863798409072,2.9419338574156053,0.747123923339374,0.0001666666666666,0.0005773502691896,0.0863333333333333,0.0412692562951106,14225989.598166669,7552335.766605504,-29.0,-0.6357252743902722,0,none,-1,-
tuesday,423,36472.316998915325,468468.019056551,59,59,0.2327586206896551,132.7276225609,2.537853075729005,0.0,0.052,12242854.112,0,0.0,none,-,38917.9986704166,2125.677063251952,1117002.4957241523,604303.8562969011,66.33333333333333,7.0237691685684895,66.33333333333333,7.0237691685684895,0.2389560024126886,0.03113860602966,176.782017497768,38.73735741756781,2.8062503293501067,0.2372744651906524,0.0006666666666666,0.0011547005383792,0.0533333333333333,0.004163331998932,13842384.826666668,7726233.696138232,-6.0,-0.1554716786238379,41325.71159935282,10590.696833267188,1057494.4095610818,595025.280199804,69.83333333333333,10.852035139395335,69.83333333333333,10.852035139395335,0.3305497497593522,0.1093458197734674,166.57987055908933,29.82162834968577,2.872903891836222,0.3040167635956043,0.0003333333333333,0.0008164965809277,0.0793333333333333,0.0295477015462577,13716102.871,5131072.061311507,-24.0,-1.000981721904179,46286.11535056771,17999.50842705259,1025365.1163982764,525039.5608700739,70.25,21.54962560315994,70.25,21.54962560315994,0.3155840793020643,0.0925037902176481,158.27166253983768,28.867639360345077,2.9323472098163115,0.7518927300015082,0.0001666666666666,0.0005773502691896,0.0863333333333333,0.0412692562951106,14710115.031166667,7184646.37697286,2.0,-0.1150397711915225,0,none,-1,-
tuesday,424,33853.08277642539,933958.713788084,86,86,0.2137931034482758,149.19057343748,3.283749032722726,0.0,0.06,11361625.97,0,0.0,none,-,36882.15734784309,3253.413415182308,1022236.9575459268,602775.9408719804,70.66666666666667,13.86842937514315,70.66666666666667,13.86842937514315,0.2397596656217345,0.0300843821568106,158.00663652835465,30.65310583939622,2.9365699419335747,0.3756092402829914,0.0006666666666666,0.0011547005383792,0.0566666666666666,0.0041633319989321,15282556.846666671,6044167.102503123,13.0,0.3909588377504041,36959.84087085087,5509.154766949933,914117.0749155134,473164.98647378135,69.16666666666667,9.389710680669078,69.16666666666667,9.389710680669078,0.3061405257999034,0.1174374574415561,161.53382833241866,29.76637817238314,2.852993630320248,0.2635606096485834,0.0003333333333333,0.0008164965809277,0.0703333333333333,0.024703575989454,13162050.790666664,5184604.915877322,-4.0,-0.1194615690958489,42487.74650022074,14913.40051222261,957484.9554802208,473136.5901650578,70.0,21.3285979592915,70.0,21.3285979592915,0.3038435210097819,0.0959665196826624,157.92062308073932,28.95769742493834,2.9121066288109474,0.7375732535330882,0.0001666666666666,0.0005773502691896,0.0795,0.0378621903030645,14431699.2845,7249405.731061204,-3.0,-0.2428869720643702,0,none,-1,-
tuesday,425,40380.088828241234,887069.3508890042,74,74,0.2033898305084746,194.24399846168,2.8465697367595317,0.002,0.046,18463724.32,0,0.0,none,-,36901.82953452729,3284.6328202384275,763165.3612445458,256289.9641183127,73.0,13.527749258468688,73.0,13.527749258468688,0.2166471848821351,0.0148909635282544,158.72073148668667,31.84625661398299,2.8893906150704205,0.3747871601047378,0.0006666666666666,0.0011547005383792,0.0526666666666666,0.0070237691685683,14022734.80066667,3871166.709492745,7.0,-0.1415379805894621,39039.25991696888,3331.4311116548965,992641.8347361753,408646.7270696424,70.66666666666667,9.30949336251288,70.66666666666667,9.30949336251288,0.2595790607697066,0.0840401283168034,169.224817570424,31.5109945748259,2.8737324186475703,0.2559914847146907,0.0006666666666666,0.0010327955589886,0.0596666666666666,0.0166573307185376,13686526.447000002,5589538.212135569,9.0,0.1244327299639365,41945.53954608584,14857.105295215912,973013.5656262448,466961.1742473659,68.33333333333333,20.02422774964617,68.33333333333333,20.02422774964617,0.2927224981135582,0.0994636587217739,159.2719009427655,30.32726571631289,2.8573565089990685,0.7136749460986743,0.0003333333333333,0.0007784989441615,0.0728333333333333,0.0359237407784207,14024663.085,6828140.659369682,-20.0,-0.6570014377425468,0,none,-1,-
tuesday,426,52910.6985247913,504774.7262708489,70,70,0.2,149.32022267372002,2.6844946491020822,0.0,0.046,15180266.436,0,0.0,none,-,42381.29004315263,9685.132122485737,775267.5969826452,235423.9748150054,76.66666666666667,8.326663997864546,76.66666666666667,8.326663997864546,0.2057276446522501,0.0071875904802492,164.25159819096004,25.974261447256303,2.9382711395281134,0.3099730867743643,0.0006666666666666,0.0011547005383792,0.0506666666666666,0.0080829037686546,15001872.242000004,3554408.334675149,11.0,0.1466415733730768,40649.64435678464,6551.826540946311,946135.0463533994,450863.4624435306,71.5,8.91627725006378,71.5,8.91627725006378,0.2223418235324694,0.0271982871664672,170.51680784436402,30.2853342291622,2.87226073443911,0.2572583192792701,0.0006666666666666,0.0010327955589886,0.052,0.0059329587896829,14422128.534333332,5416154.135055128,5.0,-0.0088301052507611,41348.37815587232,14191.188739121848,895902.8606107674,460981.56934894016,67.75,19.85000572475308,67.75,19.85000572475308,0.276506281897342,0.0971817243687221,157.54874782575382,30.24976008125676,2.7978852417235056,0.6939762252940035,0.0003333333333333,0.0007784989441615,0.0646666666666666,0.028684279296993,14402563.989,6749149.577294535,-7.0,-0.7136552073067572,0,none,-1,-
tuesday,427,79244.07742582863,709858.32796938,80,80,0.3482587064676617,143.30757485792,2.883243419619828,0.0,0.138,10904218.632,0,0.0,none,-,57511.62159295371,19836.299358441465,700567.4683764105,191316.58332972747,74.66666666666667,5.0332229568471805,74.66666666666667,5.0332229568471805,0.2505495123253787,0.0846356172227137,162.29059866444,27.83527981520754,2.8047692684938137,0.1057626011688191,0.0006666666666666,0.0011547005383792,0.0766666666666666,0.0531162247654455,14849403.129333338,3790598.1661869935,-6.0,-0.4005056131028985,47196.88947039842,17008.757360466352,861402.2129611691,437055.7470840597,72.66666666666667,9.584710046040618,72.66666666666667,9.584710046040618,0.2451545889735566,0.0571159289387573,160.14861759639734,26.292051640598185,2.870669605213694,0.2571354447223084,0.0006666666666666,0.0010327955589886,0.0666666666666666,0.0354325650590912,15065979.988,4518464.651963562,7.0,-0.0095467753524944,47188.26317220211,14162.629301040042,917369.8353546388,444133.7763807773,73.41666666666667,9.491224016602697,73.41666666666667,9.491224016602697,0.2808364827449558,0.0992787266205154,160.6281667243155,26.170244909879496,2.9690312982533213,0.3131729773412766,0.0003333333333333,0.0007784989441615,0.075,0.0310131936733094,15032745.539,5925284.072864761,68.0,2.053752678357788,0,none,-1,-
tuesday,428,92282.94082233086,2020739.3736032464,127,127,0.4041450777202072,178.507024784306,3.528901573913126,0.0,0.154,2091894.92,0,0.0,none,-,74812.57225765024,20056.720679755406,1078457.4759478243,822457.4164710484,92.33333333333331,30.435724623102608,92.33333333333331,30.435724623102608,0.3174679280626229,0.1054981384453697,157.04494077198203,18.828270527407582,3.0322132142116787,0.4414745331757663,0.0,0.0,0.1126666666666666,0.0582866479850517,9392126.662666673,6673918.176603762,53.0,0.6823318371535949,55857.20089608879,24421.13156717893,920811.4185961856,571551.4275414123,82.66666666666667,23.576824779148588,82.66666666666667,23.576824779148588,0.2670575564723791,0.0871210989412729,157.88283612933432,23.41618275694427,2.9608019146410496,0.3745204399982654,0.0003333333333333,0.0008164965809277,0.0826666666666666,0.0495849439514327,11707430.731666667,5499418.671695062,60.0,0.5407938565641328,50274.71364768859,19213.34043796998,1030552.6144807372,536704.4209215255,78.25,17.995580265468284,78.25,17.995580265468284,0.2998372089186095,0.0992377698739953,164.959270714126,24.24463110634965,3.000268046730651,0.3498519847532971,0.0003333333333333,0.0007784989441615,0.0828333333333333,0.0379708819859098,14116964.230666667,7005143.566844078,58.0,0.3748409817279592,0,none,-1,-
tuesday,429,70537.51370475977,1116489.725590857,95,95,0.5562913907284768,140.854895663832,3.0644847277485168,0.0,0.166,2736011.942,0,0.0,none,-,80688.17731763974,10944.403524383584,1282362.4757211606,670997.4708427535,100.66666666666669,24.00694344004115,100.66666666666669,24.00694344004115,0.4362317249721152,0.1076641264725214,154.22316510201935,21.06616456807009,3.1588765737604896,0.3330179852448172,0.0,0.0,0.1526666666666666,0.0140475383371369,5244041.831333336,4912425.342497498,25.0,0.3799900786464345,61534.7336803962,22927.232386223764,1028815.0363519036,528590.9442384385,88.66666666666667,20.762145040112703,88.66666666666667,20.762145040112703,0.3209796848121827,0.1435163041178012,159.23738164648967,21.85289591796908,3.048573856644302,0.3120797085557373,0.0003333333333333,0.0008164965809277,0.1016666666666666,0.0568002347412993,10122957.036666667,6578059.960131657,36.0,0.5266316520195113,51430.2226398745,20032.514347581426,1043154.7229564926,536807.4711055135,79.25,18.606572641261685,79.25,18.606572641261685,0.3257647172857674,0.1217456169370099,162.9086261027895,25.219273505210413,2.9607388742402616,0.3077306222839553,0.0003333333333333,0.0007784989441615,0.0905,0.0447142442222123,11919529.953833334,5929325.867305279,12.0,-0.4743500698846676,0,none,-1,-
tuesday,430,27761.31126500846,849158.165878031,42,42,0.2403100775193798,162.59701596114,2.092580575959354,0.0,0.06,4117971.606,0,0.0,none,-,63527.25526403301,32827.09190192476,1328795.7550240443,613967.4414608459,88.0,42.93017586733137,88.0,42.93017586733137,0.4002488486560212,0.1580266845346907,160.65297880309265,18.901194861175014,2.895322292540332,0.7329505095195006,0.0,0.0,0.1266666666666666,0.0580459588027739,2981959.489333337,1035188.0657242478,-38.0,-0.7906628436604737,60519.43842849338,24480.50343700973,1014681.611700228,532751.7768488899,81.33333333333333,28.296053906272416,81.33333333333333,28.296053906272416,0.3253991804907,0.1399186037681516,161.47178873376637,21.298538153391984,2.850045780517073,0.4709785833066616,0.0003333333333333,0.0008164965809277,0.1016666666666666,0.0568002347412993,8915681.309333334,6958948.561394907,-44.0,-1.1911684567633722,48739.63964967212,20918.441374912974,964399.3433078708,483254.8244576975,75.25,21.08047351546844,75.25,21.08047351546844,0.3157698531453017,0.1235668931077528,161.5028085330925,24.67670327841332,2.85151970541866,0.3638745005823833,0.0003333333333333,0.0007784989441615,0.086,0.0448512693648282,11038866.05,6256853.895641089,-48.0,-1.3106300258592212,0,none,-1,-
tuesday,431,40864.62934852245,836184.8658996458,60,60,0.2938144329896907,215.873770313894,2.1361426888672232,0.0,0.112,9990504.544,0,0.0,none,-,46387.81810609688,21916.4341153046,933944.2524561776,158222.04002461085,65.66666666666667,26.950572040929544,65.66666666666667,26.950572040929544,0.3634719670791824,0.1691158674279494,173.10856064628868,38.59828127250406,2.431069330858364,0.5489860774039387,0.0,0.0,0.1126666666666666,0.0530031445608025,5614829.364000004,3851928.489585709,-67.0,-1.392758885045903,60600.19518187357,24401.451720653266,1006200.8642020016,535586.9564060575,79.0,29.57025532524207,79.0,29.57025532524207,0.3404699475709027,0.1285570885415876,165.07675070913533,28.550733796834468,2.731641272535022,0.5540093692333965,0.0,0.0,0.1126666666666666,0.0498263651761464,7503478.013333333,5294507.269945723,-14.0,-0.710427047892308,49819.72754942122,20061.87742761584,999421.3494690884,454250.5535019685,74.83333333333333,21.34918918338309,74.83333333333333,21.34918918338309,0.3000245041703047,0.1118352471724793,167.15078413977966,28.749790945040846,2.802686845591296,0.4180973993347059,0.0003333333333333,0.0007784989441615,0.0861666666666666,0.044952163125894,10595002.230166666,6113055.976435392,-5.0,-0.5859943179283715,0,none,-1,-
tuesday,432,145264.81003404714,2843652.111103212,155,155,0.5909090909090909,212.801852305816,3.935098122642999,0.0,0.258,9646520.336,0,0.0,none,-,71296.916882526,64392.24447987168,1509665.047626963,1155284.895932413,85.66666666666667,60.71518206621252,85.66666666666667,60.71518206621252,0.3750112004727204,0.1888772176169732,197.09087952695,29.91202329891169,2.721273795823192,1.051428331701646,0.0,0.0,0.1433333333333333,0.1026515140333221,7918332.162000003,3295699.70575887,60.0,0.8706133948944821,75992.54710008288,41628.29781329152,1396013.761674062,854089.138449425,93.16666666666669,42.1018606081332,93.16666666666669,42.1018606081332,0.4056214627224179,0.1415303952213887,175.65702231448464,32.9650914299155,2.940075184791841,0.7375702430671285,0.0,0.0,0.148,0.06572670690062,6581186.996666666,4017831.797159958,85.0,1.2506034735409166,58321.09572843375,33880.23072294564,1171074.4040137308,692223.2408180388,82.33333333333333,31.14287700066887,82.33333333333333,31.14287700066887,0.3139816431274436,0.1363909075902973,173.08691507942433,30.29965350262438,2.9061679596154755,0.5278390707327792,0.0003333333333333,0.0007784989441615,0.0999999999999999,0.0670305222200373,10501657.7655,6118746.027325564,90.0,1.2417733682901555,0,none,-1,-
tuesday,433,158060.18252198273,4212434.53149184,157,157,0.7857142857142857,230.256531677848,3.9249613787701545,0.0,0.328,5535535.488,0,0.0,none,-,114729.87396818408,64288.305012016695,2630757.1694982327,1698163.3146501507,124.0,55.434646206140826,124.0,55.434646206140826,0.5568126032043558,0.2477161563825998,219.6440514325193,9.318139448421398,3.332067396760125,1.035713579425138,0.0,0.0,0.2326666666666666,0.1102058679623428,8390853.456000004,2478752.0665904386,115.0,1.8323808028108008,89128.56461610856,53579.4186070642,1979776.4622611387,1346408.8986607755,106.0,48.53040284193008,106.0,48.53040284193008,0.4785307259301885,0.2046654676164971,190.148515117806,34.95164017575183,3.113694844650229,0.8373717890054551,0.0,0.0,0.1796666666666666,0.0978604448521805,5686406.472666666,3415138.4508407284,77.0,1.041717959150327,68162.7270432535,43771.15672103056,1420589.337611154,1118905.964314022,89.33333333333333,37.62091616818144,89.33333333333333,37.62091616818144,0.3618426574518725,0.1880870636817106,175.14856635710166,33.39083598577802,2.992182224931962,0.6040570827017242,0.0003333333333333,0.0007784989441615,0.1231666666666666,0.0916850670237608,10376193.230333334,6210897.06034261,84.0,1.0321711837978325,0,none,-1,-
tuesday,434,109400.41538747224,1904197.9674603648,117,117,0.3517587939698492,190.011367524918,3.4422693466692262,0.0,0.138,47448532.022,0,0.0,none,-,137575.13598116735,25224.82011186289,2986761.536685139,1160753.737728526,143.0,22.53885533916938,143.0,22.53885533916938,0.5761273901977418,0.2173550464349253,211.0232505028607,20.18144885047141,3.767442949360793,0.2816542069802234,0.0,0.0,0.2413333333333333,0.0960902353693304,20876862.615333337,23103360.370258063,57.0,1.306126657802003,91981.47704363213,54232.70909679218,1960352.8945706584,1346540.3900993376,104.33333333333331,47.83164921541679,104.33333333333331,47.83164921541679,0.4697996786384622,0.2095329468727401,192.06590557457463,34.49788964609622,3.099256140109579,0.8294903595979821,0.0,0.0,0.177,0.0989120821740195,13245845.989666663,17009407.48774625,-10.0,-0.0866322272438999,73919.33896986046,44315.79032820283,1440582.156583422,1125778.5073321494,93.5,37.69133008579513,93.5,37.69133008579513,0.3684286175554207,0.1860556644054214,174.97437085195452,33.29968159115912,3.030029027375314,0.6178487458963597,0.0001666666666666,0.0005773502691896,0.1298333333333333,0.0893957832372761,12476638.360666668,12078974.627509007,50.0,0.4541616293202328,0,none,-1,-
tuesday,435,25945.441911058708,793735.1266683061,45,45,0.3333333333333333,144.559767097736,2.2175019494193307,0.0,0.05,29528761.876,0,0.0,none,-,97802.01327350456,66816.6773371057,2303455.875206837,1743970.05788768,106.33333333333331,56.7567910767807,106.33333333333331,56.7567910767807,0.4902688043391561,0.2560290974648258,188.275888766834,42.87473358243303,3.19491089161957,0.8801954781087978,0.0,0.0,0.172,0.142084481911291,27504276.462,21029710.542667925,-110.0,-1.7175961732236682,84549.46507801529,60457.32253597668,1906560.4614169,1392651.092275564,96.0,53.76988004450087,96.0,53.76988004450087,0.4326400024059382,0.2108921416460621,192.683384146892,33.41406867877639,2.9580923437213813,0.9052059854583164,0.0,0.0,0.1576666666666666,0.1119672571186178,17711304.312,17214148.513951696,-50.0,-0.8469827783291861,73042.09937920574,45219.4273912006,1467687.7488844015,1103949.0415365268,92.33333333333331,39.04853235126617,92.33333333333331,39.04853235126617,0.3768098436090605,0.1816005117017962,175.96038289669082,32.08816048741684,3.0033331001828416,0.6472683029155896,0.0001666666666666,0.0005773502691896,0.1296666666666666,0.0895558062006167,13917130.674333334,13040977.210353443,-14.0,-0.3203511263096747,0,none,-1,-
tuesday,436,56844.74693653019,1333672.8418659875,63,63,0.4823529411764706,120.17331955948,2.8239534854437585,0.0,0.162,16027641.404,0,0.0,none,-,64063.53474502036,42193.20232638449,1343868.6453315525,555301.6261467431,75.0,37.46998799039034,75.0,37.46998799039034,0.3891483561598843,0.0812415866474943,151.581484727378,35.44455705405997,2.8279082605107715,0.6123932760293309,0.0,0.0,0.1166666666666666,0.0589689183666558,31001645.100666672,15762142.321150668,-94.0,-1.101007893326396,89396.70435660223,55994.86023406384,1987312.9074148927,1331792.7908573083,99.5,50.110877062769646,99.5,50.110877062769646,0.47298047968212,0.1887293981728475,185.6127680799487,43.8977406589798,3.0799878286354487,0.8095333147262896,0.0,0.0,0.1746666666666666,0.101419261812866,19696249.27833333,15975296.7604202,21.0,0.7313729094844046,74958.0713925478,43875.11882217221,1500997.2595575603,1092350.1511456205,90.41666666666669,39.94190857490491,90.41666666666669,39.94190857490491,0.39918983008641,0.1761509493919801,173.5422784068575,35.22854919670449,2.9650168045762606,0.6427529643087898,0.0001666666666666,0.0005773502691896,0.1381666666666667,0.0871506880308034,14305965.293833332,13027409.201445043,-23.0,-0.4597955472789676,0,none,-1,-
tuesday,437,19361.29424340143,309575.3442189845,27,27,0.1617647058823529,128.02173399888,1.6970896773645836,0.002,0.02,7364241.536,0,0.0,none,-,34050.49436366342,20013.026080383264,812327.7709177589,512301.8504620563,45.0,17.999999999999805,45.0,17.999999999999805,0.3258169934640522,0.1604262312591738,130.91827355203202,12.448580719151758,2.246181704075891,0.5639790835971003,0.0006666666666666,0.0011547005383792,0.0773333333333333,0.0748420559133253,17640214.938666668,11169905.350051071,-90.0,-1.7451796693046426,85812.81517241542,60248.90481691577,1899544.653801449,1436095.2721765493,94.0,56.69215113223356,94.0,56.69215113223356,0.4509721918308971,0.2190627881877552,170.97076202744634,46.36750387435169,3.0068123267183418,0.9237052195043636,0.0003333333333333,0.0008164965809277,0.1593333333333333,0.1183328638488339,19258538.777,16326530.09140966,-33.0,-0.4390530115026396,73206.50517714449,45760.08136210193,1452872.7590017254,1133791.0851510668,86.5,43.81469242990615,86.5,43.81469242990615,0.3957210697008999,0.180708049041919,168.02375636829083,36.84077186492704,2.869226799626682,0.7402668987890969,0.0001666666666666,0.0005773502691896,0.136,0.0899292651325069,13381008.395166663,13099206.502541738,-47.0,-1.1494800593949477,0,none,-1,-
tuesday,438,44223.784668074266,1420516.0148883676,63,63,0.3114754098360656,152.49794326913397,2.8887759155254997,0.0,0.074,20332247.6,0,0.0,none,-,40143.27528266861,19071.97483436844,1021254.7336577796,617860.0967768714,51.0,20.78460969082637,51.0,20.78460969082637,0.318531018964963,0.1604105369587168,133.56433227583133,16.860030285779697,2.4699396927779467,0.6700920433819053,0.0006666666666666,0.0011547005383792,0.0853333333333333,0.071675193291217,14574710.180000002,6604964.206961417,18.0,0.6712739661061686,68972.64427808659,54116.93318906979,1662355.3044323083,1364728.9089837854,78.66666666666667,48.783877118026126,78.66666666666667,48.783877118026126,0.4043999116520596,0.2129815384581128,160.92011052133265,41.79722101409698,2.8324252921987587,0.8044761912323608,0.0003333333333333,0.0008164965809277,0.1286666666666666,0.1112810256362992,21039493.321,15636553.851333251,-92.0,-1.0463222071174996,72482.59568908474,46177.15421957487,1529184.533053185,1094306.7423285623,85.91666666666667,44.10000687143493,85.91666666666667,44.10000687143493,0.4050106871872387,0.1724066068757727,168.28856641790867,36.705281258618335,2.8862502384953,0.7379778591600599,0.0001666666666666,0.0005773502691896,0.1383333333333333,0.0877178672929537,13810340.158833332,13247132.824551268,-7.0,0.204281266423417,0,none,-1,-
